name,city,distinct,detail,address,detail_address,franchise,franchise_type,biz_code,위도,경도,rp_key
퓨쳐마인드,서울특별시,서초구,동광로49길,88,동광로49길88,FALSE,,,37.55609802,126.9242864,
씨티커피,서울특별시,서초구,반포대로24길,73,반포대로24길73,FALSE,,,37.56326566,126.9178615,
아르코커피로스터스,서울특별시,서초구,논현로,53,논현로53,FALSE,,,37.54399444,126.9528366,
커피나무,서울특별시,서초구,매헌로6길,3,매헌로6길3,FALSE,,,37.57345328,126.9025569,
메가엠지씨커피논현,서울특별시,서초구,강남대로,523,강남대로523,TRUE,메가,,37.54190326,126.9507219,
바빈스커피,서울특별시,서초구,강남대로30길,58,강남대로30길58,FALSE,,,37.55074957,126.9160985,
벼리스타,서울특별시,서초구,서초중앙로2길,21,서초중앙로2길21,FALSE,,,37.55391012,126.9018807,
카페플라너,서울특별시,서초구,주흥15길,,주흥15길,FALSE,,,37.55699486,126.9322757,
스페셔티카페본심(本心)을전하다,서울특별시,서초구,서초중앙로,26,서초중앙로26,FALSE,,,37.56011434,126.9210453,
카페레인보우,서울특별시,서초구,강남대로8길,16-17,강남대로8길16-17,FALSE,,,37.48483544,126.9551577,
로이드페스츄리,서울특별시,서초구,남부순환로,12236,남부순환로12236,FALSE,,,37.55423889,126.9341908,
미라클쿠지,서울특별시,서초구,효령로,304,효령로304,FALSE,,,37.57724908,126.931997,
매머드익스프레스,서울특별시,서초구,방배로43길,43,방배로43길43,TRUE,메머드,,37.54810224,126.9183987,
아르고보니,서울특별시,서초구,나루터로12길,27,나루터로12길27,FALSE,,,37.55966166,126.9057892,
매머드익스프레스내방점,서울특별시,서초구,방배로,174,방배로174,TRUE,메머드,,37.55686943,126.9190908,
카페301,서울특별시,서초구,신반포로3길,8,신반포로3길8,FALSE,,,37.51474895,126.8975433,
카페데베르,서울특별시,서초구,방배로25길,12,방배로25길12,FALSE,,,37.54793399,126.9227669,
묵향,서울특별시,서초구,방배로,58,방배로58,FALSE,,,37.58335695,126.8941208,
에스아이지파운데이션,서울특별시,서초구,강남대로39길,,강남대로39길,FALSE,,,37.5563309,126.9095282,
폴바셋,서울특별시,서초구,서초대로,287,서초대로287,TRUE,폴바셋,,37.55090799,126.835456,
바나프레소,서울특별시,서초구,강남대로,221,강남대로221,FALSE,,,37.55324076,126.922603,
바나프레소,서울특별시,서초구,서초대로54길,27,서초대로54길27,FALSE,,,37.54617504,126.91977,
할루카연구소,서울특별시,서초구,양재천로11길,12,양재천로11길12,FALSE,,,37.55855461,126.8271545,
꿈꾸는다락방,서울특별시,서초구,청두곶길,12,청두곶길12,FALSE,,,37.55439862,126.9299467,
내곡숲,서울특별시,서초구,홍씨마을길,5,홍씨마을길5,FALSE,,,37.54085762,126.9495911,
코나카페,서울특별시,서초구,남부순환로350길,12,남부순환로350길12,FALSE,,,37.53692727,126.8374554,
메가엠지씨커피서초우면,서울특별시,서초구,바우뫼로7길,8,바우뫼로7길8,TRUE,메가,,37.58140909,126.9142075,
리퍼블릭오브블루,서울특별시,서초구,방배로16길,10,방배로16길10,FALSE,,,37.5609585,126.9169926,
커피빈강남대로점,서울특별시,서초구,강남대로,369,강남대로369,TRUE,커피빈,,37.64129145,127.0679028,
온나커피,서울특별시,서초구,논현로17길,19,논현로17길19,FALSE,,,37.52800796,126.9292926,
노아스로스팅파스텔시티점,서울특별시,서초구,방배천로,11,방배천로11,FALSE,,,37.54715771,126.9547809,
카페벨라,서울특별시,서초구,논현로13길,17,논현로13길17,FALSE,,,37.54693135,126.9519747,
라르고,서울특별시,서초구,명달로20길,61,명달로20길61,FALSE,,,37.5491567,126.951679,
심재,서울특별시,서초구,강남대로,545-15,강남대로545-15,FALSE,,,37.50842609,127.12793,
투썸플레이스논현역점,서울특별시,서초구,강남대로,527,강남대로527,TRUE,투썸플레이스,,37.60786709,126.9558088,
해브커피,서울특별시,서초구,서초대로25길,51,서초대로25길51,FALSE,,,37.55975835,126.830898,
일커피,서울특별시,서초구,서초대로38길,12,서초대로38길12,FALSE,,,37.55504174,126.9555457,
스타가든,서울특별시,서초구,신반포로43길,41,신반포로43길41,FALSE,,,37.55863076,126.9126038,
붐Boom,서울특별시,서초구,마방로6길,28,마방로6길28,FALSE,,,37.55610649,126.9234489,
마지드도로시,서울특별시,서초구,동광로3길,47,동광로3길47,FALSE,,,37.55311971,126.9049034,
엔제이파크,서울특별시,서초구,방배로27길,43,방배로27길43,FALSE,,,37.55540726,126.9461974,
오페라빈,서울특별시,서초구,매헌로6길,55,매헌로6길55,FALSE,,,37.5564114,126.9212756,
매머드익스프레스내곡동한국콜마점,서울특별시,서초구,헌릉로8길,60,헌릉로8길60,TRUE,메머드,,37.51898237,126.8862822,
프리퍼커피,서울특별시,서초구,반포대로5길,4,반포대로5길4,FALSE,,,37.55765592,126.9230172,
유어마이커피브루어스,서울특별시,서초구,바우뫼로33길,,바우뫼로33길,FALSE,,,37.54894071,126.9523016,
카페서리풀,서울특별시,서초구,반포대로28길,39,반포대로28길39,FALSE,,,37.54857166,126.9531845,
스몰,서울특별시,서초구,서초대로65길,,서초대로65길,FALSE,,,37.54879563,126.9500724,
한우리보호작업장카페늘봄서초구민회관점,서울특별시,서초구,강남대로,201,강남대로201,FALSE,,,37.54568764,126.9511494,
커피빈삼성전자강남사옥점,서울특별시,서초구,서초대로74길,11,서초대로74길11,TRUE,커피빈,,37.54391335,126.9340301,
할리스커피남부,서울특별시,서초구,서초중앙로,52,서초중앙로52,TRUE,할리스,,37.55457585,126.9120314,
바오밥나무커피,서울특별시,서초구,서초대로60길,25,서초대로60길25,FALSE,,,37.57739516,126.935427,
파스쿠찌뱅뱅,서울특별시,서초구,강남대로47길,12,강남대로47길12,TRUE,파스쿠찌,,37.55278035,126.9361499,
카페모호,서울특별시,서초구,양재천로7길,1,양재천로7길1,FALSE,,,37.56896039,126.9063548,
동건스애견카페,서울특별시,서초구,방배중앙로,157,방배중앙로157,FALSE,,,37.55573471,126.934495,
더커피집,서울특별시,서초구,매헌로,36,매헌로36,FALSE,,,37.55849451,126.9111327,
페임커피컴퍼니,서울특별시,서초구,효령로,391,효령로391,FALSE,,,37.56671161,126.9240606,
커피빈강남에스점,서울특별시,서초구,강남대로,423,강남대로423,TRUE,커피빈,,37.47047284,126.9200771,
로우어가든,서울특별시,서초구,사평대로57길,28,사평대로57길28,FALSE,,,37.54882069,126.9150709,
텐퍼센트커피양재서초,서울특별시,서초구,서운로6길,30,서운로6길30,FALSE,,,37.54844229,126.915094,
코지8,서울특별시,서초구,태봉로,68,태봉로68,FALSE,,,37.55703995,126.9060189,
매머드익스프레스제일,서울특별시,서초구,주흥길,3,주흥길3,TRUE,메머드,,37.55613703,126.946129,
영커피서초그랑,서울특별시,서초구,효령로,403,효령로403,FALSE,,,37.55059005,126.9076,
요거프레소서울,서울특별시,서초구,사임당로,38,사임당로38,FALSE,,,37.56519673,126.8984816,
공차강남교보,서울특별시,서초구,서초대로77길,62,서초대로77길62,TRUE,공차,,37.55077855,126.9188937,
빽다방총신대입구역점,서울특별시,서초구,동작대로,128,동작대로128,TRUE,빽다방,,37.553256,126.9063292,
매머드익스프레스양재산기협점,서울특별시,서초구,바우뫼로37길,36,바우뫼로37길36,TRUE,메머드,,37.57695127,126.8945487,
컴포즈커피양재시민의숲에브리데이점,서울특별시,서초구,동산로2길,16,동산로2길16,TRUE,컴포즈,,37.54364053,126.9468961,
블랑,서울특별시,서초구,강남대로101길,18-16,강남대로101길18-16,FALSE,,,37.51345305,127.1006678,
카페모호방배,서울특별시,서초구,효령로33길,39,효령로33길39,FALSE,,,37.55464223,126.9305236,
뽐므pomme,서울특별시,서초구,방배천로18길,13271,방배천로18길13271,FALSE,,,37.55726925,126.9613843,
서이초교사거리,서울특별시,서초구,사임당로,143,사임당로143,FALSE,,,37.56835794,126.907895,
영동2교,서울특별시,서초구,논현로,139,논현로139,FALSE,,,37.56087235,126.8286545,
반포원베일리,서울특별시,서초구,반포대로,291,반포대로291,FALSE,,,37.56605705,126.9723705,
르파운드,서울특별시,서초구,강남대로97길,64,강남대로97길64,FALSE,,,37.54673263,126.876746,
카페에스프레소,서울특별시,서초구,사평대로53길,22,사평대로53길22,FALSE,,,37.61764603,127.0738051,
이든,서울특별시,서초구,서래로,23,서래로23,FALSE,,,37.62222697,126.918465,
엘리펀트파크더엘리펀트,서울특별시,서초구,바우뫼로6길,56,바우뫼로6길56,FALSE,,,37.53666689,126.9471047,
카페리버런랜드,서울특별시,서초구,반포대로18길,36,반포대로18길36,FALSE,,,37.48570776,126.8955138,
슈가플럼,서울특별시,서초구,양재천로,129,양재천로129,FALSE,,,37.55924525,126.9033677,
와니스핸드메이드쇼룸&카페,서울특별시,서초구,청계산로,217,청계산로217,FALSE,,,37.4787243,126.9794235,
파스쿠찌신사역점,서울특별시,서초구,강남대로101길,7,강남대로101길7,TRUE,파스쿠찌,,37.56674576,126.908678,
브알라원베일리,서울특별시,서초구,반포대로,291,반포대로291,FALSE,,,37.55868465,126.963998,
안드레아,서울특별시,서초구,강남대로51길,1,강남대로51길1,FALSE,,,37.55799341,126.9296264,
오다카페,서울특별시,서초구,매헌로,42,매헌로42,FALSE,,,37.54871683,126.9558211,
투썸플레이스서초,서울특별시,서초구,서운로,7,서운로7,TRUE,투썸플레이스,,37.5592025,126.9183526,
메가엠지씨커피서울교대,서울특별시,서초구,서초중앙로,72,서초중앙로72,TRUE,메가,,37.53808478,126.8974095,
댕크,서울특별시,서초구,사평대로57길,96,사평대로57길96,FALSE,,,37.57530167,127.025833,
놀로!,서울특별시,서초구,서초대로27길,8,서초대로27길8,FALSE,,,37.55748544,126.8999294,
슈바이쯔무역주,서울특별시,서초구,사임당로,60,사임당로60,FALSE,,,37.56762529,126.9300135,
카페더블유눅,서울특별시,서초구,법원로1길,16,법원로1길16,FALSE,,,37.57252881,126.8209529,
카페볼카,서울특별시,서초구,강남대로53길,7,강남대로53길7,FALSE,,,37.5568091,126.8558032,
마이크로브레이크커피,서울특별시,서초구,강남대로6길,13150,강남대로6길13150,FALSE,,,37.59603095,126.9125035,
한우리보호작업장,서울특별시,서초구,방배로,40,방배로40,FALSE,,,37.54736104,126.9455355,
카페인중독,서울특별시,서초구,동산로6길,20,동산로6길20,FALSE,,,37.55816281,126.913374,
로스톤,서울특별시,서초구,방배천로22길,4,방배천로22길4,FALSE,,,37.48512377,126.9356761,
매머드익스프레스강남효성해링턴점,서울특별시,서초구,강남대로51길,10,강남대로51길10,TRUE,메머드,,37.47817121,126.8815957,
카페힐,서울특별시,서초구,서초중앙로,149-5,서초중앙로149-5,FALSE,,,37.56799432,126.929368,
방배다이치빌딩,서울특별시,서초구,방배로,114,방배로114,FALSE,,,37.54953256,126.9151833,
더레스트,서울특별시,서초구,헌릉로,164,헌릉로164,FALSE,,,37.56812692,126.9121513,
매머드익스프레스서초,서울특별시,서초구,서초중앙로24길,15,서초중앙로24길15,TRUE,메머드,,37.59198855,126.9167316,
커피핑크,서울특별시,서초구,강남대로10길,12,강남대로10길12,FALSE,,,37.55661584,126.9312461,
메종드스터디,서울특별시,서초구,방배로,134,방배로134,FALSE,,,37.55610649,126.9234489,
벨랄라커피,서울특별시,서초구,효령로,289,효령로289,FALSE,,,37.61507327,126.9330045,
헌드레드일레븐,서울특별시,서초구,서초대로,,서초대로,FALSE,,,37.53289664,126.9596206,
커피빈서초동점,서울특별시,서초구,반포대로,70,반포대로70,TRUE,커피빈,,37.55045737,126.960358,
이디야서초,서울특별시,서초구,서초중앙로24길,7,서초중앙로24길7,TRUE,이디야,,37.56857454,126.9083588,
카페더나인,서울특별시,서초구,서초대로77길,5,서초대로77길5,FALSE,,,37.54713281,126.9607219,
바웃커피,서울특별시,서초구,바우뫼로6길,22,바우뫼로6길22,FALSE,,,37.54980874,126.910928,
키커피컴퍼니,서울특별시,서초구,사평대로,205,사평대로205,FALSE,,,37.57536455,126.9733293,
카페꿈틀서울시교육연,서울특별시,서초구,남부순환로,2248,남부순환로2248,FALSE,,,37.56058902,126.9771035,
카페연,서울특별시,서초구,신반포로,200,신반포로200,FALSE,,,37.61581189,127.0937379,
카페네이슨,서울특별시,서초구,바우뫼로,23,바우뫼로23,FALSE,,,37.54583195,126.985063,
효성티앤씨세빛섬,서울특별시,서초구,올림픽대로,2085-14,올림픽대로2085-14,FALSE,,,37.55609802,126.9242864,
비어드파파코오롱스포렉스,서울특별시,서초구,서초대로70길,32,서초대로70길32,FALSE,,,37.5465501,126.9454569,
조선커피FACTORY,서울특별시,서초구,언남11길,7-39,언남11길7-39,FALSE,,,37.50702655,127.006458,
라온제나,서울특별시,서초구,마방로6길,,마방로6길,FALSE,,,37.54504018,126.9542956,
바나프레소서초남부점,서울특별시,서초구,반포대로22길,7,반포대로22길7,FALSE,,,37.55134788,126.9561817,
할리스커피삼성금융캠퍼스점,서울특별시,서초구,사임당로23길,27,사임당로23길27,TRUE,할리스,,37.55859071,126.9073524,
풀떼기,서울특별시,서초구,효령로53길,67,효령로53길67,FALSE,,,37.56461535,126.9153133,
커피온리,서울특별시,서초구,서초대로,302,서초대로302,FALSE,,,37.54900655,126.9105329,
해머스미스커피양재,서울특별시,서초구,서운로,6,서운로6,FALSE,,,37.56828611,126.8972776,
라일락,서울특별시,서초구,사임당로,19,사임당로19,FALSE,,,37.54964698,126.9114827,
롤링빈스,서울특별시,서초구,방배로,195,방배로195,FALSE,,,37.54846602,126.9388921,
레드닷커피,서울특별시,서초구,논현로31길,64,논현로31길64,FALSE,,,37.55337553,126.9094072,
강남GT타워,서울특별시,서초구,서초대로,411,서초대로411,FALSE,,,37.55788629,126.9052708,
카페드리옹CAFEDELYON,서울특별시,서초구,명달로,21,명달로21,FALSE,,,37.53997355,126.9470911,
달콤,서울특별시,서초구,서초중앙로,130,서초중앙로130,FALSE,,,37.54635885,126.9121768,
펄시커피양재,서울특별시,서초구,양재천로,117-14,양재천로117-14,FALSE,,,37.5491567,126.951679,
종이배커피,서울특별시,서초구,서초대로38길,12,서초대로38길12,FALSE,,,37.55699328,126.9040044,
한남동함바그또카레,서울특별시,서초구,서초대로74길,51,서초대로74길51,FALSE,,,37.55675328,126.9546167,
고품격커피공장이수점,서울특별시,서초구,동광로12가길,28,동광로12가길28,FALSE,,,37.54661545,126.9181853,
커피박스,서울특별시,서초구,방배로13길,18,방배로13길18,FALSE,,,37.54896087,126.9579145,
카페길마중,서울특별시,서초구,신반포로45길,78,신반포로45길78,FALSE,,,37.57446156,126.9262488,
참호도과자앤커피남부터미널,서울특별시,서초구,효령로,292,효령로292,FALSE,,,37.54735107,126.9434987,
메가엠지씨커피서초우성점,서울특별시,서초구,사임당로,174,사임당로174,TRUE,메가,,37.47911942,126.946467,
해머스미스커피강남교보점,서울특별시,서초구,사평대로,362,사평대로362,FALSE,,,37.54859253,127.1708195,
레이첼리커피,서울특별시,서초구,바우뫼로2길,45,바우뫼로2길45,FALSE,,,37.5068093,127.0490854,
퀸즈플레이스,서울특별시,서초구,신반포로,326,신반포로326,FALSE,,,37.56519673,126.8984816,
카페101,서울특별시,서초구,양재대로11길,36,양재대로11길36,FALSE,,,37.56353228,126.92592,
카페디엠,서울특별시,서초구,논현로5길,38,논현로5길38,FALSE,,,37.54853235,126.9455686,
카페더블랙,서울특별시,서초구,언남11길,7-36,언남11길7-36,FALSE,,,37.55091903,126.8736722,
에이피오,서울특별시,서초구,방배로,210,방배로210,FALSE,,,37.55754736,126.9578644,
르빗,서울특별시,서초구,서초중앙로,121,서초중앙로121,FALSE,,,37.55512832,126.9159691,
서진마시와,서울특별시,서초구,동산로,68,동산로68,FALSE,,,37.54783665,126.9415293,
타미하우스,서울특별시,서초구,서운로,226,서운로226,FALSE,,,37.52020675,126.9317999,
커피빈신논현역2번출구점,서울특별시,서초구,강남대로,475,강남대로475,TRUE,커피빈,,37.55561175,126.9405046,
서초역이화빌딩,서울특별시,서초구,반포대로21길,3,반포대로21길3,FALSE,,,37.54954768,126.9112338,
코랄이앤씨,서울특별시,서초구,바우뫼로39길,67-17,바우뫼로39길67-17,FALSE,,,37.56940203,126.9065467,
더벨리361,서울특별시,서초구,신흥말길,57,신흥말길57,FALSE,,,37.5720016,126.901257,
데이롱카페서초,서울특별시,서초구,서초중앙로2길,82,서초중앙로2길82,FALSE,,,37.55528684,126.9607063,
교대,서울특별시,서초구,서초중앙로,118,서초중앙로118,FALSE,,,37.55669181,126.9229503,
카페드아르떼,서울특별시,서초구,동작대로,144,동작대로144,FALSE,,,37.54504018,126.9542956,
맥시마브레드,서울특별시,서초구,방배중앙로21길,60,방배중앙로21길60,FALSE,,,37.55616345,126.9145533,
이디야서울고속버스,서울특별시,서초구,신반포로,194,신반포로194,TRUE,이디야,,37.5461926,126.9521449,
매머드익스프레스교대,서울특별시,서초구,사임당로,39,사임당로39,TRUE,메머드,,37.55809659,126.9091865,
온고지신센트럴시티점,서울특별시,서초구,신반포로,176,신반포로176,FALSE,,,37.55441179,126.9373481,
만랩커피,서울특별시,서초구,서초대로52길,38,서초대로52길38,FALSE,,,37.55656748,126.9257798,
하루샐러드,서울특별시,서초구,법원로1길,11,법원로1길11,FALSE,,,37.64139985,127.0171315,
그래도사랑해,서울특별시,서초구,남부순환로347길,24,남부순환로347길24,FALSE,,,37.55213924,126.9336154,
카페드씨네,서울특별시,서초구,남부순환로339길,17168,남부순환로339길17168,FALSE,,,37.64622879,127.0192855,
자스아일랜드,서울특별시,서초구,성촌1길,6,성촌1길6,FALSE,,,37.54470599,126.9522364,
메가엠지씨커피함지박,서울특별시,서초구,동광로,75,동광로75,TRUE,메가,,37.53677246,126.9643367,
리플렉트,서울특별시,서초구,효령로72길,57,효령로72길57,FALSE,,,37.56110334,126.9179658,
투썸플레이스서초센트럴,서울특별시,서초구,반포대로18길,36,반포대로18길36,TRUE,투썸플레이스,,37.54192185,126.9521137,
카페헬시베리,서울특별시,서초구,사평대로55길,36130,사평대로55길36130,FALSE,,,37.54660215,126.94127,
투씨,서울특별시,서초구,논현로11길,29,논현로11길29,FALSE,,,37.55600737,126.8994221,
마르장,서울특별시,서초구,방배로6길,15,방배로6길15,FALSE,,,37.56621333,126.994465,
가온카페,서울특별시,서초구,동광로3길,38,동광로3길38,FALSE,,,37.48374091,126.8925542,
로버트해리스,서울특별시,서초구,성촌6길,41,성촌6길41,FALSE,,,37.56236013,126.9245743,
러블루,서울특별시,서초구,강남대로18길,,강남대로18길,FALSE,,,37.55289012,126.9237464,
쥴스커피하우스,서울특별시,서초구,방배로8길,4,방배로8길4,FALSE,,,37.56966218,127.0222315,
비투커피,서울특별시,서초구,서초대로60길,25,서초대로60길25,FALSE,,,37.55108631,127.0445764,
메가엠지씨커피방배,서울특별시,서초구,방배로,58,방배로58,TRUE,메가,,37.48368156,126.9955113,
착형아크마인드,서울특별시,서초구,논현로,83,논현로83,FALSE,,,37.56035541,126.9807706,
에스지푸드양재커피온리,서울특별시,서초구,남부순환로,2585,남부순환로2585,FALSE,,,37.55474805,126.9665802,
파스쿠찌기쁨,서울특별시,서초구,서초중앙로,4,서초중앙로4,TRUE,파스쿠찌,,37.54461062,126.9406152,
메가엠지씨커피반포삼호가든점,서울특별시,서초구,고무래로,14,고무래로14,TRUE,메가,,37.54749248,126.9586056,
할리스커피,서울특별시,서초구,서초대로38길,12,서초대로38길12,TRUE,할리스,,37.57353735,126.9831557,
강남삼성타운,서울특별시,서초구,서초대로78길,24,서초대로78길24,FALSE,,,37.57942398,126.91027,
심온,서울특별시,서초구,양재천로,103-3,양재천로103-3,FALSE,,,37.56701692,126.9097982,
파크카페,서울특별시,서초구,신반포로15길,29,신반포로15길29,FALSE,,,37.62018204,126.918909,
방배로,서울특별시,서초구,방배로,52,방배로52,FALSE,,,37.55660581,126.9467058,
우토포스,서울특별시,서초구,방배로39길,15523,방배로39길15523,FALSE,,,37.48395855,126.8941029,
늘봄카페서초여성가족플라자서초,서울특별시,서초구,서운로26길,3,서운로26길3,FALSE,,,37.56295954,126.9823319,
메가엠지씨커피강남솔라티움시티점,서울특별시,서초구,강남대로53길,12,강남대로53길12,TRUE,메가,,37.54791663,126.9237854,
카페인중독,서울특별시,서초구,효령로,304,효령로304,FALSE,,,37.58345784,126.9875916,
커피빈교대점,서울특별시,서초구,서초중앙로,118,서초중앙로118,TRUE,커피빈,,37.49008743,127.0094644,
라미토스,서울특별시,서초구,효령로34길,4,효령로34길4,FALSE,,,37.54493146,126.9527681,
하하피,서울특별시,서초구,서초대로,20363,서초대로20363,FALSE,,,37.55671716,126.9544017,
플라이팬,서울특별시,서초구,바우뫼로7길,23682,바우뫼로7길23682,FALSE,,,37.54807867,126.9601669,
피플앤조이,서울특별시,서초구,방배로,107,방배로107,FALSE,,,37.54601454,126.922271,
카페봄안에,서울특별시,서초구,서초대로,20333,서초대로20333,FALSE,,,37.48877963,127.1237354,
헬무트커피로스터스,서울특별시,서초구,방배천로6길,,방배천로6길,FALSE,,,37.54747546,126.9242838,
피그커피,서울특별시,서초구,사임당로17길,123,사임당로17길123,FALSE,,,37.61645195,126.9067257,
매머드익스프레스서초,서울특별시,서초구,반포대로18길,36,반포대로18길36,TRUE,메머드,,37.49538181,126.8829482,
어보브더힐,서울특별시,서초구,방배중앙로13길,2,방배중앙로13길2,FALSE,,,37.54749962,126.919927,
커피나인남부터미널,서울특별시,서초구,반포대로14길,42,반포대로14길42,FALSE,,,37.52451016,126.9654624,
이디야서울,서울특별시,서초구,서초중앙로,89,서초중앙로89,TRUE,이디야,,37.55610649,126.9234489,
블랙워터로스터스,서울특별시,서초구,서운로,138,서운로138,FALSE,,,37.58822413,126.9192154,
아바갤러리,서울특별시,서초구,신반포로,317,신반포로317,FALSE,,,37.54861754,126.9553346,
센트럴F1,서울특별시,서초구,신반포로,176,신반포로176,FALSE,,,37.54493146,126.9527681,
에슬로우,서울특별시,서초구,반포대로14길,58,반포대로14길58,FALSE,,,37.56122945,126.9058551,
빽다방신사,서울특별시,서초구,강남대로,605,강남대로605,TRUE,빽다방,,37.55224869,126.9360258,
교대커피샌드위치,서울특별시,서초구,사임당로,58,사임당로58,FALSE,,,37.55654962,126.9128213,
빈트리이백이십오,서울특별시,서초구,서초대로42길,44,서초대로42길44,FALSE,,,37.55455258,126.9052524,
컴포즈커피방배카페,서울특별시,서초구,방배중앙로,158,방배중앙로158,TRUE,컴포즈,,37.56206682,126.8524882,
9카페,서울특별시,서초구,강남대로95길,41,강남대로95길41,FALSE,,,37.5060483,127.0582345,
블루테이블,서울특별시,서초구,신반포로,100,신반포로100,FALSE,,,37.54887759,126.9335504,
내방역,서울특별시,서초구,방배로,184,방배로184,FALSE,,,37.55178086,126.937305,
투썸플레이스포이DI점,서울특별시,서초구,마방로10길,2,마방로10길2,TRUE,투썸플레이스,,37.52371539,127.0404876,
델리에또,서울특별시,서초구,신반포로,176,신반포로176,FALSE,,,37.55686407,126.9246025,
이비엠카페유로카,서울특별시,서초구,서초대로50길,8,서초대로50길8,FALSE,,,37.56972545,126.9314378,
미니말레뢰스터리&커피바,서울특별시,서초구,반포대로30길,70,반포대로30길70,FALSE,,,37.5465501,126.9454569,
보리스와플,서울특별시,서초구,방배로,269,방배로269,FALSE,,,37.52974286,126.8989709,
엔터하츠,서울특별시,서초구,동광로,11,동광로11,FALSE,,,37.55972442,126.9174014,
셀렉토커피,서울특별시,서초구,강남대로79길,31,강남대로79길31,FALSE,,,37.55325328,126.9281483,
더엘,서울특별시,서초구,서초대로42길,82,서초대로42길82,FALSE,,,37.54863557,126.9209556,
매머드익스프레스서울교대,서울특별시,서초구,사임당로,60,사임당로60,TRUE,메머드,,37.55344427,126.9171141,
남부터미널,서울특별시,서초구,서초중앙로,26,서초중앙로26,FALSE,,,37.54906912,126.9098764,
로스터리카페달공장,서울특별시,서초구,주흥길,78,주흥길78,FALSE,,,37.53998109,126.9439116,
앙띠크,서울특별시,서초구,서초중앙로20길,14,서초중앙로20길14,FALSE,,,37.48782686,126.9553708,
에세스커피,서울특별시,서초구,청룡마을4길,,청룡마을4길,FALSE,,,37.52912197,126.8999107,
쥬커피,서울특별시,서초구,서초대로46길,17,서초대로46길17,FALSE,,,37.55836908,126.9251555,
카페헤세드,서울특별시,서초구,남부순환로347길,65,남부순환로347길65,FALSE,,,37.56924349,126.9112557,
디저트참잘하는집,서울특별시,서초구,동산로8길,52,동산로8길52,FALSE,,,37.55436321,126.9775241,
카페빛,서울특별시,서초구,서초대로,411,서초대로411,FALSE,,,37.48601212,126.8932972,
카페고릴라,서울특별시,서초구,바우뫼로,53,바우뫼로53,FALSE,,,37.55610649,126.9234489,
스페이스엘,서울특별시,서초구,효령로68길,104,효령로68길104,FALSE,,,37.55457845,126.946447,
쓰리오브컵스,서울특별시,서초구,서초대로74길,45,서초대로74길45,FALSE,,,37.55185684,126.9147732,
앤스,서울특별시,서초구,방배선행길,12,방배선행길12,FALSE,,,37.55826029,126.9611914,
조선커피,서울특별시,서초구,바우뫼로33길,,바우뫼로33길,FALSE,,,37.54086545,126.9468868,
제너러스커피,서울특별시,서초구,강남대로30길,20,강남대로30길20,FALSE,,,37.56269493,126.926849,
쿠운,서울특별시,서초구,강남대로83길,18,강남대로83길18,FALSE,,,37.55836908,126.9251555,
커피빈잠원논현역상,서울특별시,서초구,신반포로47길,5,신반포로47길5,TRUE,커피빈,,37.49712978,127.030386,
코히,서울특별시,서초구,반포대로5길,3,반포대로5길3,FALSE,,,37.54214716,126.9522606,
올라!하이,서울특별시,서초구,방배천로6길,19,방배천로6길19,FALSE,,,37.55960592,126.9154661,
달달해,서울특별시,서초구,반포대로9길,52,반포대로9길52,FALSE,,,37.53399445,126.8475426,
한조와태연,서울특별시,서초구,사평대로57길,96,사평대로57길96,FALSE,,,37.56453986,126.9600676,
카페365,서울특별시,서초구,강남대로,455,강남대로455,FALSE,,,37.55338012,126.9155976,
카페힐,서울특별시,서초구,신반포로45길,23,신반포로45길23,FALSE,,,37.54841347,126.9126384,
아삽,서울특별시,서초구,효령로72길,57,효령로72길57,FALSE,,,37.48715781,126.9797943,
수빈,서울특별시,서초구,신반포로41길,10,신반포로41길10,FALSE,,,37.54314339,126.9434679,
카페포도,서울특별시,서초구,신반포로45길,,신반포로45길,FALSE,,,37.55642141,126.9100713,
어스,서울특별시,서초구,서초중앙로,151,서초중앙로151,FALSE,,,37.57466377,126.8957066,
커피베이서초사임당점,서울특별시,서초구,사임당로,21,사임당로21,FALSE,,,37.50329009,126.9110285,
커피빈삼성생명강남사옥점,서울특별시,서초구,서초대로74길,4,서초대로74길4,TRUE,커피빈,,37.55610649,126.9234489,
커피빈반포엘루체점,서울특별시,서초구,신반포로,23,신반포로23,TRUE,커피빈,,37.57301055,127.0583659,
커피빈영동점,서울특별시,서초구,강남대로,503,강남대로503,TRUE,커피빈,,37.53112852,126.996572,
카페앳,서울특별시,서초구,논현로,15,논현로15,FALSE,,,37.55625036,126.9102526,
이디야커피강남센트럴시티점,서울특별시,서초구,신반포로,176,신반포로176,TRUE,이디야,,37.56676684,126.9127188,
아로하,서울특별시,서초구,신반포로,195,신반포로195,FALSE,,,37.51090849,127.019262,
커피오브원더,서울특별시,서초구,강남대로30길,31,강남대로30길31,FALSE,,,37.54458908,126.9527683,
제이,서울특별시,서초구,서초중앙로22길,85,서초중앙로22길85,FALSE,,,37.57680734,126.9315559,
초초베이크숍,서울특별시,서초구,효령로49길,19,효령로49길19,FALSE,,,37.54879722,126.9201746,
더서초,서울특별시,서초구,서초대로40길,91,서초대로40길91,FALSE,,,37.59952366,126.9083775,
카페인중독,서울특별시,서초구,방배로27길,9,방배로27길9,FALSE,,,37.54826972,126.9427285,
이디야양재언남점,서울특별시,서초구,동산로,60,동산로60,TRUE,이디야,,37.54582964,126.946193,
